sqft_living,sqft_lot,floors,view,sqft_above,sqft_basement,price,yr_built
2154,4153,2,0,2154,0,390000,2012
1530,825,3,0,1530,0,500000,2015
1360,1041,2,0,1094,266,399950,2006
1320,2480,2,0,1320,0,305000,2005
1660,6724,2,0,1660,0,255000,2009
2891,6499,2,0,2891,0,415000,2014
2340,2155,2,0,2120,220,716500,2012
2320,2267,3,0,2320,0,425000,2009
2190,3855,2,0,2190,0,540000,2010
2060,4742,2,0,2060,0,324747,2014
1740,4145,2,0,1740,0,385000,2010
1400,3825,2,0,1400,0,270000,2012
4410,14380,2,0,4410,0,1.24E+06,2006
1780,1647,2,0,1080,700,672000,2008
1760,10137,2,0,1760,0,310000,2010
4410,10756,2,4,3430,980,3.00E+06,2014
5550,11547,2,2,4270,1280,2.35E+06,2014
2432,9391,2,2,2432,0,427000,2005
2283,3996,2,0,2283,0,389950,2008
1860,3730,2,0,1860,0,309620,2012
2701,4500,2,0,2701,0,399895,2014
2930,4875,2,0,2930,0,442515,2014
1540,1561,3,0,1540,0,375000,2010
2242,4500,2,0,2242,0,309780,2014
1950,4345,2,0,1950,0,425000,2007
1160,1073,2,0,880,280,405000,2007
2060,5115,2,0,2060,0,356250,2014
1230,875,3,0,1230,0,550000,2013
1160,1438,2,0,1160,0,340000,2001
2245,4301,2,0,2245,0,362865,2014
4120,12626,2,1,3970,150,1.36E+06,2014
3400,9692,2,0,3400,0,830000,2007
4270,7500,2,0,3210,1060,1.60E+06,2014
2890,5911,2,0,2370,520,855000,2014
3220,8000,2,0,2900,320,1.21E+06,2008
4010,15365,2,1,4010,0,1.39E+06,2006
2260,30250,2,0,2260,0,400200,2013
1140,1730,1.5,0,1010,130,235000,2007
1640,4714,1,0,1640,0,349950,2009
3510,9400,2,0,3510,0,659950,2014
3010,1842,2,0,3010,0,785000,2011
1060,925,2,0,980,80,475000,2006
1658,2700,2,0,1658,0,263900,2014
1960,3540,2,0,1960,0,342000,2012
2420,4725,2,0,2420,0,367899,2014
3420,23786,1.5,0,3420,0,657044,2014
893,965,2,0,893,0,359950,2007
3020,7203,2,0,3020,0,879950,2014
2470,5954,2,0,2470,0,550000,2013
2009,4800,2,0,2009,0,279000,2012
1530,1116,2.5,0,1530,0,255000,2005
1590,1113,3,0,1590,0,609500,2014
2630,3149,2,0,1670,960,420000,2013
3230,7187,2,0,3230,0,570000,2008
1430,2343,2,0,1430,0,439000,2012
2242,5744,2,0,2242,0,310000,2012
2500,4000,2,0,2500,0,635000,2014
1230,922,2,0,1080,150,399950,2009
3020,3600,2.5,0,3020,0,805000,2009
3480,4000,2,0,2460,1020,1.80E+06,2015
3330,7650,1,0,1830,1500,1.21E+06,2008
3400,4840,2,0,3190,210,745000,2006
830,1119,2,0,830,0,329445,2005
3110,4464,2,0,3110,0,588000,2007
1910,2091,2,0,1910,0,494815,2014
3230,5250,2,0,2680,550,591975,2014
3380,8179,2,0,3380,0,600000,2011
2830,3496,2,0,2830,0,673000,2012
3700,7055,2,0,3700,0,889950,2014
2520,4104,2,0,2520,0,500000,2002
1530,1396,2,0,1240,290,500000,2007
4420,5750,2,0,3410,1010,890000,2006
1460,1180,3,0,1460,0,437000,2006
1450,1486,2,0,1160,290,419700,2006
1160,3441,1,0,580,580,394000,1930
1640,4802,1,0,1640,0,342000,2010
1444,249126,1.5,0,1444,0,420000,2008
1620,1173,3,4,1470,150,580000,2008
1100,1228,2,0,900,200,343000,2007
1340,1402,2,0,1120,220,390000,2008
1450,4694,2,0,1450,0,274000,2011
3040,7200,2,0,3040,0,700000,2008
2560,7210,2,0,2560,0,838000,2006
2744,9926,2,0,2744,0,300000,2006
1420,990,3,0,1420,0,467000,2008
700,7457,1,0,700,0,395000,1943
4110,42755,2,2,2970,1140,734000,2000
2670,4780,2,0,2670,0,480000,2013
2130,1400,2,0,1080,1050,539000,2010
3078,6371,2,0,3078,0,459950,2014
840,892,2,0,840,0,306500,2006
1800,2731,2,0,1800,0,408474,2014
2580,5200,2,0,2580,0,437000,2008
1270,2356,2,0,1270,0,160797,2012
3065,5440,3,0,3065,0,729000,2014
1861,1587,2,0,1578,283,499000,2007
2260,5705,2,0,2260,0,359950,2014
4150,7100,2,0,4150,0,929000,2013
1500,1174,2,0,1140,360,529950,2014
1620,998,2.5,0,1540,80,461000,2012
830,1325,2,0,830,0,271115,2005
3120,5137,2,0,3120,0,653000,2003
1870,1058,3,0,1380,490,565000,2007
1240,1250,3,0,1240,0,529950,2014
2820,5612,2,0,2820,0,585000,2007
1630,1526,3,0,1630,0,609000,2014
1584,2800,2,0,1584,0,267000,2012
2840,4500,2,0,2840,0,557000,2012
3910,6293,2,0,3130,780,709950,2006
1730,1301,3,0,1730,0,625000,2011
1840,2060,2,0,1700,140,599000,2013
4030,503989,2,0,4030,0,920000,2008
3440,3800,3,0,3440,0,1.29E+06,2014
2110,3825,2,0,2110,0,324500,2012
2430,5866,2,0,2430,0,471500,2009
4690,207141,2,0,4030,660,1.02E+06,2007
3500,43560,2,0,2850,650,998000,2014
2070,8685,2,0,2070,0,262000,2006
3350,6350,2,2,2610,740,844000,2009
2440,4850,2,0,2440,0,745641,2013
3010,7357,2,0,3010,0,659950,2008
2060,4200,2,0,2060,0,339989,2014
1570,2399,2,0,1180,390,352500,2009
1580,1161,2,0,1010,570,525000,2008
4280,6530,2,3,4280,0,1.14E+06,2014
2815,4900,2,0,2815,0,491000,2011
2620,6114,2,0,2620,0,675000,2011
1250,1033,3,0,1250,0,344000,2007
3250,4500,2,0,3250,0,530000,2008
2510,7686,2,0,2510,0,290500,2003
1270,1685,2,0,1270,0,335000,2012
6670,16481,2,0,4960,1710,3.00E+06,2007
1580,3075,2,0,1580,0,379000,2013
1360,2030,3,0,1360,0,385000,2008
2400,9612,1,0,1230,1170,500012,1962
1571,2017,3,0,1571,0,366750,2008
1405,1073,2,0,1140,265,405000,2007
1010,1546,2,0,1010,0,356999,1971
1450,1281,2,0,1220,230,590000,2006
1420,1361,2,0,960,460,294000,2014
2650,4644,2,0,2650,0,731500,2013
3030,7679,2,0,3030,0,837219,2014
6530,871200,2,2,6530,0,1.60E+06,2008
2670,3738,1,0,1720,950,798800,2013
1170,809,2,0,1170,0,482500,2007
3260,26772,2,0,3260,0,820000,2007
1480,1722,3,0,1480,0,319000,2007
2700,6947,2,3,2700,0,950000,2013
4640,13404,2,0,4640,0,1.27E+06,2007
1601,2491,3,0,1536,65,378000,2007
5350,15360,1,1,3040,2310,3.35E+06,2008
2540,5237,2,0,2540,0,489950,2011
1030,1106,2,0,765,265,345000,2006
2730,7136,2,0,2730,0,510000,2012
3172,5033,2,0,3172,0,432500,2014
3160,8530,2,0,3160,0,650000,2006
2850,12429,2,0,2850,0,750000,2008
2780,3100,2,0,2120,660,870000,2014
3860,6543,2,0,3860,0,900000,2014
1180,900,2,0,780,400,664950,2014
1410,1290,2,0,1290,120,391000,2004
6370,205603,2,0,6370,0,1.80E+06,2008
3223,6371,2,0,3223,0,479349,2014
2600,2074,2,0,2150,450,661000,2011
1380,1234,3,0,1380,0,379000,2006
1620,998,2.5,0,1540,80,415000,2010
1370,1227,3,0,1370,0,375000,2007
1220,1186,3,0,1220,0,355000,2007
1280,1889,3,0,1280,0,540000,2009
770,850,2,0,770,0,290000,2006
1210,1200,3,0,1210,0,500000,2008
2890,6322,2,0,2890,0,416000,2011
1580,2765,2,0,1580,0,349900,2011
1530,1245,2,0,1050,480,465000,2014
3670,7680,2.5,0,3670,0,950000,2007
1850,2340,2.5,0,1850,0,496800,2014
2440,6581,2,0,2440,0,680000,2014
2190,4265,2,0,1540,650,920000,2015
4360,8030,2,0,4360,0,1.29E+06,2015
3990,6637,2,0,3990,0,825000,2003
1270,1283,3,0,1270,0,292000,2007
3340,6924,2,0,3340,0,576000,2009
1500,761,3,3,1500,0,670000,2008
3120,5086,2,0,2480,640,953007,2008
2480,4334,2,0,2480,0,399000,2012
1110,1155,3,0,980,130,399000,2008
2760,5670,2,0,2760,0,847093,2014
1510,1493,3,0,1510,0,599950,2014
1460,1614,2,0,1180,280,499000,2007
3980,285318,2,2,3980,0,760000,2006
3320,8234,2,0,3320,0,1.70E+06,2014
3270,5187,2,0,3110,160,1.03E+06,2014
2670,8765,2,0,2670,0,515000,2006
1410,1332,2,0,1290,120,355000,2004
2475,4000,2,0,2475,0,319900,2014
1600,1431,2,0,1240,360,460000,2006
1290,3383,2,0,1290,0,305000,2008
1608,4818,2,0,1608,0,280000,2012
1300,2104,2,0,1010,290,394950,2011
2530,3000,2,0,1850,680,382000,2014
1390,1411,3,0,1390,0,560000,2008
1640,1204,3,0,1640,0,772000,2014
2229,5723,2,0,2229,0,324950,2012
1790,3078,2,0,1790,0,530000,2010
990,736,2.5,0,880,110,384000,2009
3240,6863,2,0,3240,0,719950,2013
1280,819,2,0,1060,220,319950,2006
1610,3848,2,0,1610,0,292000,2006
3670,3959,2,0,2410,1260,1.50E+06,2008
1150,1027,3,0,1150,0,425000,2008
3760,4702,2,0,2780,980,799950,2014
1320,1157,2,0,990,330,499000,2014
2700,7992,2,0,2700,0,572000,2012
1480,804,3,0,1480,0,459000,2008
1410,905,3,0,1410,0,529500,2014
3135,5811,2,0,3135,0,374500,2005
1480,1485,2,0,1280,200,584000,2007
4020,9656,2,0,4020,0,1.90E+06,2007
1060,1209,2,0,940,120,505000,2006
1950,2457,3,0,1950,0,565000,2009
3340,5677,2,0,3340,0,799000,2011
1570,1452,2.5,0,1240,330,547000,2007
1930,6604,2,0,1930,0,550000,2014
1590,8100,1,0,1060,530,250000,1996
3720,7746,2,0,3720,0,960000,2014
4470,5884,2,1,3230,1240,2.95E+06,2010
1290,1289,2,0,1030,260,441000,2005
1489,2800,2,0,1489,0,265000,2012
2075,39553,1,0,2075,0,430000,2012
1413,3600,2,0,1413,0,286800,2011
1300,1362,2,0,880,420,375000,2008
1480,983,2,0,1180,300,312500,2013
3320,5559,2,0,3320,0,850000,2012
1530,1279,2,0,1116,414,390500,2007
1180,932,3,0,1180,0,455000,2010
1190,1303,2,0,800,390,455000,2009
1300,1180,3,0,1300,0,515000,2008
1710,2212,2,0,1400,310,362500,2013
2390,47480,2,0,2390,0,460000,2007
3510,6005,2,0,2750,760,540000,2010
1140,1165,2,0,1140,0,230000,2014
1320,1329,2,0,1180,140,425000,2007
2100,9752,1,0,1200,900,298450,2007
2400,4848,2,0,2400,0,344000,2004
1408,989,3,0,1408,0,416286,2005
2560,5102,2,0,2560,0,379500,2013
1260,1347,3,0,1260,0,350000,2005
1290,1624,2,0,1290,0,258800,2014
2730,9260,2,0,2730,0,620000,2008
1630,1368,2,0,1280,350,295000,2009
3530,6844,2,0,3530,0,908990,2014
2714,12558,2,0,2714,0,485230,2014
1630,2520,2,0,1630,0,475000,2005
5790,13726,2,3,4430,1360,1.24E+06,2014
2230,1407,2.5,0,1850,380,635000,2013
1380,1590,2,0,1160,220,350000,2012
1320,1161,3,0,1320,0,345000,2010
1490,713,3,0,1490,0,700000,2014
1280,1520,2,0,1080,200,490000,2008
3870,5929,2,0,3870,0,1.30E+06,2014
1280,1051,2,0,1080,200,579000,2009
1300,1435,2,0,1120,180,552500,2007
2170,5024,2,0,2170,0,467000,2012
1763,3717,2,0,1763,0,305000,2012
1020,1525,2,0,1020,0,212000,2004
1840,4593,2,0,1840,0,429000,2010
1820,1358,3,0,1820,0,479950,2014
2670,3000,2,0,1870,800,825000,2014
6260,10955,2,0,4840,1420,1.18E+06,2007
1400,3814,2,0,1400,0,250000,2012
1160,2158,2,0,1160,0,289000,1982
1400,3368,2,0,1400,0,265000,2013
1232,1130,3,0,1232,0,344000,2007
2700,6000,2,0,2100,600,749000,1910
2550,6382,2,0,2550,0,492000,2007
3260,6902,2,0,3260,0,552500,2008
1680,1240,2,0,1120,560,653500,2014
2630,2550,2,0,2030,600,855000,2006
1260,5758,2,0,1260,0,333000,1999
2550,4500,2,0,2550,0,415000,2009
3450,5000,2,0,3450,0,445000,2008
1550,3402,2,0,1550,0,273500,2009
4150,8436,2,0,4150,0,969990,2014
3900,4400,2,0,2650,1250,1.20E+06,2014
1550,1444,3,0,1550,0,430000,2006
2130,4000,2,0,2130,0,392000,2014
2890,7798,2,0,2890,0,795000,2005
1220,1330,2,0,1010,210,457000,2008
2502,8306,2,0,2502,0,453000,2013
1340,1384,3,0,1340,0,376000,2008
2350,3800,2,0,2350,0,469995,2014
1810,3930,2,0,1810,0,540000,2008
3310,6500,2,0,3310,0,555000,2012
1620,5101,1,0,590,1030,445000,2006
1070,635,2,0,720,350,256950,2008
2230,4952,2,0,2230,0,297000,2011
1970,4558,2,0,1970,0,320000,2005
4600,7810,2,0,3200,1400,805000,2006
3110,6050,2,0,3110,0,799990,2014
3490,3677,2,0,2850,640,680000,2007
1600,1936,2,0,1600,0,395000,2007
1960,3060,2,0,1960,0,732000,2010
1000,1092,2,0,990,10,163800,2004
1000,1092,2,0,990,10,220000,2004
1500,1408,3,0,1500,0,308625,1999
2424,5931,2,0,2424,0,375000,2014
2303,3826,2,0,2303,0,300000,2006
1880,6008,2,0,1880,0,284000,2009
1210,740,2,0,780,430,610000,2014
3720,6765,2,0,3720,0,955000,2012
3610,8580,2,0,3610,0,982000,2014
1360,885,3,0,1360,0,359000,2008
2590,7084,2,0,2590,0,779380,2014
4390,11250,2,0,4390,0,1.51E+06,2007
2290,1407,2.5,0,1890,400,635000,2014
3880,9979,2.5,0,3880,0,1.06E+06,2007
1350,874,3,0,1270,80,389500,2006
2170,2752,2,0,2170,0,359800,2014
1296,1051,3,0,1296,0,399950,2009
1530,1602,2,0,1140,390,320000,2013
1489,3266,2,0,1489,0,255900,2014
2130,4467,2,0,2130,0,380000,2014
1430,1521,2,0,1130,300,580000,2009
2380,7268,1,0,1430,950,545000,2008
1420,814,2,0,1140,280,451300,2008
3450,6184,2,0,3450,0,852880,2014
1914,3150,2,0,1914,0,305000,2009
988,1080,3,0,988,0,295000,2007
1584,2800,2,0,1584,0,261000,2012
2630,5710,2,0,2630,0,560000,2001
3520,5250,2,0,3520,0,795000,2012
2380,4913,2,0,2380,0,384950,2006
1410,1197,3,0,1410,0,500000,2012
3220,5741,2,0,3220,0,640000,2013
3266,5969,2,0,3266,0,418000,2014
2550,4794,2,0,2550,0,799000,2007
3828,18900,2.5,0,3828,0,552900,2014
1670,1596,3,0,1670,0,539950,2014
3056,11385,2,0,3056,0,524225,2014
1000,1188,3,0,1000,0,424950,2005
1530,1786,2,0,1200,330,560000,2007
3490,6091,2,0,3490,0,715000,2009
2760,6000,2,0,2760,0,300000,2006
1440,2163,2,0,1440,0,405000,2005
1370,1001,3,0,1370,0,327000,2009
3180,6551,2,0,3180,0,859950,2014
2720,7570,2,0,2720,0,560000,2008
1800,2792,2,0,1800,0,379900,2011
3220,6409,2,0,3220,0,625000,2008
2370,5321,2,0,2370,0,398096,2014
1410,1325,2,0,1180,230,315000,2007
3640,6049,2,0,3640,0,939000,2014
1920,3624,2,0,1920,0,674000,2003
2267,3577,2,0,2267,0,306000,2014
5780,17004,2,0,4260,1520,2.32E+06,2006
1131,1304,3,0,1131,0,394950,2011
2940,6431,2,0,2940,0,914154,2014
2180,4533,2,0,2180,0,496000,2010
1400,1078,2,0,940,460,430100,2009
2680,5539,2,0,2680,0,449990,2013
2680,5539,2,0,2680,0,502000,2013
1300,3612,2,0,1300,0,310000,2005
2796,3520,2.5,0,2796,0,349950,2013
1460,1500,2,0,1000,460,625000,2008
4210,6481,2,3,3260,950,1.05E+06,2014
2330,3920,2,0,2330,0,680000,2005
3930,5680,2,1,2820,1110,828950,2013
1608,4000,2,0,1608,0,274950,2014
1610,1968,2,0,1610,0,293000,1979
3200,3250,2,0,2670,530,795000,2007
1710,3500,2,0,1710,0,282900,2014
3050,8972,2,0,3050,0,909950,2014
3560,4951,2,0,3560,0,922755,2014
2650,8685,2,0,2650,0,424000,2006
3490,12410,2,0,2590,900,630000,2009
4140,46173,2,0,4140,0,810000,2007
1670,4441,1,0,1670,0,256703,2014
1720,3600,2,0,1720,0,386380,2010
1510,3961,1,0,1510,0,485000,2010
1450,4040,2,0,1450,0,275000,2010
1812,5026,2,0,1812,0,370000,2011
1060,1208,2,0,940,120,499950,2005
1600,3073,3,0,1600,0,502000,2009
1530,1565,2,0,1280,250,654000,2005
2070,1230,3,0,1500,570,575000,2013
3630,7482,2,0,3630,0,500000,2008
2140,4126,2,0,1960,180,554000,2005
2010,12188,1,0,1150,860,360000,1960
2630,4501,2,0,2630,0,619990,2015
2233,6025,2,0,2233,0,317500,2012
2990,4521,2,0,2990,0,564950,2014
1240,2150,2,0,1240,0,545000,2014
2230,5050,2,0,2230,0,333700,2006
3700,2264,2,0,2280,1420,1.48E+06,1998
2290,5105,2,0,2290,0,530000,2012
950,865,3,0,950,0,396000,2006
1120,758,2,0,1120,0,305000,2012
2420,4670,2,0,2420,0,380000,2013
1714,3250,2,0,1714,0,305000,2010
2230,5650,2,0,2230,0,440000,2011
2530,10000,2,0,2530,0,459000,2013
1550,1233,2,0,1160,390,530000,2005
3110,11225,2,0,3110,0,600000,2012
2100,2409,2,0,1660,440,515000,2008
2150,3721,2,0,2150,0,275000,2007
1630,1404,2,0,1020,610,540000,2014
2230,7934,2,0,2230,0,445000,2005
1320,955,3,0,1320,0,285000,2009
1590,1431,2,0,1060,530,480000,2010
2610,3642,2,0,2080,530,440000,2005
1440,2500,2,0,1440,0,287450,2008
2630,6283,2,0,2630,0,507950,2006
3390,10078,2,0,3040,350,750000,2012
1400,1022,3,0,1400,0,425000,2007
1900,2133,2,0,1520,380,420000,2009
1350,1250,3,0,1270,80,394950,2006
3420,6752,2,2,3030,390,635000,2012
2150,161607,2,0,1330,820,513000,1995
2110,5306,2,0,2110,0,380000,2012
3810,8519,1,1,2680,1130,1.13E+06,2007
2870,4369,2,0,2090,780,540000,2007
1240,705,2,0,1150,90,352499,2009
3610,6345,2,0,2370,1240,603000,2008
2310,5100,2,0,2310,0,685000,2013
1930,3031,1,0,1200,730,330675,2006
1390,1080,2,0,1140,250,275000,2006
1578,7340,2,0,1578,0,259950,2010
1720,15000,1,0,1720,0,441000,2011
4700,11237,2,0,2930,1770,1.14E+06,2006
1970,5079,2,0,1680,290,590000,2007
1460,1353,2,0,1050,410,497000,2012
1930,4000,2,0,1930,0,345500,2014
1300,907,2,0,1000,300,562500,2006
1445,1087,2,0,1300,145,355000,2005
860,696,2,0,860,0,345000,2009
3040,4535,2,0,3040,0,478000,2007
2424,6143,2,0,2424,0,391500,2014
1084,3427,2,0,1084,0,265000,1976
2510,5320,2,0,2510,0,395000,2005
1220,1036,3,0,1220,0,286308,2006
1280,835,2,0,1080,200,370000,2009
3740,5610,2,0,2860,880,1.08E+06,2014
1852,4000,2,0,1852,0,298900,2014
2580,5787,2,0,2580,0,775000,2007
3190,31450,2,0,3190,0,790000,2010
3400,5119,2,0,2300,1100,1.05E+06,2014
1090,2686,2,0,1090,0,249000,1982
2360,6145,1,0,2360,0,348000,2011
2460,5604,2,0,2460,0,358000,2011
2025,7760,2,0,2025,0,260000,2007
4410,5104,2,0,3400,1010,765000,2006
2810,5400,2,0,2810,0,739000,2005
4490,6000,2,0,3200,1290,890000,2006
3070,6432,2,0,3070,0,462000,2006
1984,32400,1,0,1564,420,380000,1962
4750,8234,2,2,3350,1400,770000,2013
2760,4104,2,0,1900,860,641000,2014
4360,8175,2.5,4,3940,420,2.30E+06,2007
3060,27251,1.5,0,3060,0,369000,2008
2770,2650,2,0,2180,590,1.11E+06,2014
2990,9240,2,0,2990,0,357000,2015
1540,1251,2,0,1230,310,650000,2002
1400,1312,3.5,0,1400,0,563500,2007
1680,2229,2,0,1680,0,345000,2007
2260,7163,1,0,2260,0,479950,2012
3400,5196,2,0,3400,0,660000,2012
2930,5000,2,0,2760,170,800000,2007
1239,6036,1,0,1239,0,253101,2009
2100,2479,2,0,1450,650,555000,2011
1200,2171,1.5,0,1200,0,240000,1933
1200,2171,1.5,0,1200,0,380000,1933
680,772,2,0,680,0,239000,2005
2690,3995,2,0,2060,630,760000,2014
2750,7200,2,0,2750,0,430000,2011
2450,4332,2,0,2450,0,660000,2010
2620,4050,2,0,2620,0,399963,2014
1130,1148,2,0,800,330,411000,2007
2790,5527,2,0,2790,0,483453,2014
1820,1357,3,0,1820,0,469950,2014
2910,7467,2,0,2910,0,504058,2013
2568,5000,2,0,2568,0,425996,2014
3090,5859,2,0,3090,0,760005,2010
1460,1085,2,0,950,510,699999,2014
2010,2263,2,0,1340,670,749950,2014
2610,5140,2,0,2610,0,674600,2006
960,1000,2,0,920,40,450000,2008
1528,7616,2,0,1528,0,272000,2011
1310,1264,2,0,1120,190,450000,2006
1760,2122,3,0,1760,0,643950,2015
1420,3542,2,0,1310,110,290000,2007
1650,2082,3,0,1650,0,378000,2007
2320,6775,1,0,2320,0,728050,2008
2628,11466,2,0,2628,0,499160,2014
2520,4831,2,0,2520,0,536000,2009
2880,5000,2,0,2260,620,419900,2012
1440,1362,3,0,1440,0,469000,2014
2185,6042,2,0,2185,0,374000,2009
1500,2106,2,0,1500,0,182568,2014
1769,7324,2,0,1769,0,334888,2012
3650,18223,2,3,3330,320,799900,2013
2160,6223,2,0,2160,0,383000,2010
1820,374616,2,0,1820,0,580000,1999
2370,4200,2,0,2370,0,351999,2014
3180,2758,2,2,2240,940,1.33E+06,2008
1780,4077,2,0,1780,0,312000,2011
2650,3127,2,0,2230,420,674950,2011
3300,7560,2,0,3300,0,1.11E+06,2007
1160,1219,3,0,1160,0,415000,2007
3460,5353,2,0,2850,610,1.25E+06,2007
1390,2450,2,0,1390,0,208800,2009
1260,1131,3,0,1260,0,452000,2006
2940,5225,2,0,2760,180,837000,2010
3190,4247,2,0,2430,760,780000,2013
3930,6120,2,0,3310,620,1.49E+06,2007
3570,10125,2,0,3570,0,1.60E+06,2014
2420,4725,2,0,2420,0,369946,2014
3400,7200,2,2,2470,930,530000,2009
2478,6079,2,0,2478,0,386000,2012
3070,7830,2,2,1970,1100,1.90E+06,2009
3200,7605,2,2,2500,700,735000,2013
5790,12739,2,3,4430,1360,1.75E+06,2014
1590,926,3,0,1590,0,489950,2014
1730,1442,2,0,1440,290,357500,2008
2303,3680,2,0,2303,0,329995,2013
1790,3754,2,0,1790,0,414000,2013
2490,3517,2,0,1720,770,533500,2005
2669,5385,2,0,2669,0,402395,2014
2610,2552,2,0,2160,450,725000,2008
6160,27490,2,0,4040,2120,1.28E+06,2007
1290,1493,2,0,1290,0,239800,2014
3560,5008,2,0,2810,750,616950,2013
4360,6000,2,3,3400,960,1.26E+06,2007
1230,1238,2,0,1080,150,435000,2009
3640,60086,2,0,3640,0,925000,2005
1780,2493,3,0,1780,0,631500,1981
1140,1069,3,0,1140,0,399995,2005
1270,1320,3,0,1270,0,369950,2006
2780,3583,2,0,2180,600,475000,2005
1912,5000,2,0,1912,0,353000,2012
2300,9690,2,0,2300,0,329950,2006
2828,4050,2,0,2828,0,367000,2013
2425,9017,2,0,2425,0,447500,2013
3730,4560,2,0,2760,970,595000,2015
730,1942,1,0,730,0,325000,2009
1990,1756,3,0,1780,210,690000,2005
1300,812,2,0,880,420,329950,2008
2560,7492,2,0,2560,0,399500,2014
2450,5047,2,0,2450,0,555000,2007
1440,725,2,0,1100,340,427000,2011
1140,1557,3,0,1140,0,375000,2007
1110,957,2,0,930,180,499000,2005
2620,43832,2,0,2620,0,750000,2013
1690,1200,2,0,1410,280,336900,2014
1950,1610,3,0,1950,0,555000,2009
3530,8126,2,0,3530,0,1.28E+06,2007
3310,4684,2,0,2290,1020,999950,2014
2620,5477,2,0,2620,0,975000,2009
1350,3582,2,0,1350,0,299000,2010
1741,1439,2,0,1446,295,479000,2007
1650,2201,3,0,1650,0,428000,2007
1890,6500,2,0,1890,0,409000,2012
1950,1833,3,0,1610,340,798500,2009
4490,5805,2,0,3390,1100,689000,2006
3206,5793,2,0,3206,0,375000,2012
4130,77832,2,2,4130,0,775000,2011
2800,5700,2,0,2800,0,639983,2014
1984,4419,2,0,1984,0,300000,2010
2750,11830,2,0,2750,0,627000,2014
1740,5757,1,0,1740,0,275000,2010
1800,2752,2,0,1800,0,352800,2014
1540,1005,3,0,1540,0,565000,2008
2030,2222,2,0,1610,420,765000,2015
3310,4839,2,0,3310,0,644000,2007
1270,1416,3,0,1270,0,461000,2007
2406,7093,2,0,2406,0,270500,2006
1540,965,3,0,1540,0,640000,2007
2820,6983,2,0,2820,0,457000,2013
2540,5100,2,0,2540,0,355000,2014
1230,989,3,0,1230,0,356000,2007
1900,2766,2,0,1900,0,425000,2014
2920,6327,2,0,2920,0,562500,2007
1450,1053,2,0,940,510,460000,2008
5370,69848,2,0,3500,1870,790000,2005
1270,1333,3,0,1270,0,401000,2006
2550,5100,2,0,2550,0,1.10E+06,2014
3070,7150,2,0,3070,0,850000,2007
1450,4050,2,0,1450,0,274500,2010
4230,16526,2,0,4230,0,1.94E+06,2008
3480,6262,2,0,3480,0,808000,2003
1490,974,2,0,1220,270,312000,2009
1200,1400,3,0,1200,0,320000,2005
2150,4332,2,0,2150,0,410000,2013
3690,8837,2,0,3690,0,725000,2001
1900,3301,2,0,1900,0,335000,2007
1690,1321,2,0,1320,370,519990,2014
2790,8853,2,0,2790,0,533112,2013
1936,6612,2,0,1936,0,274900,2014
1150,711,2,0,1150,0,325000,2013
2040,22653,2,0,2040,0,350000,2011
2470,7539,2,0,2470,0,550000,2006
1890,4158,2,0,1890,0,311850,2014
1626,1583,2.5,0,1419,207,526000,2007
2250,5306,2,0,2250,0,375000,2012
1350,1234,2,0,1160,190,299999,2007
1460,1238,2,0,1200,260,436000,2008
2056,3564,2,0,2056,0,303000,2014
1160,1458,2,0,1040,120,525000,2012
1384,1287,2,0,1144,240,575000,2006
1100,1107,3,0,1100,0,420000,2008
2456,7566,2,0,2456,0,329950,2012
4500,215186,2,3,2630,1870,1.83E+06,2009
3780,10099,1,1,2240,1540,1.18E+06,2006
1320,1157,2,0,990,330,499950,2014
5940,11533,2,4,4950,990,1.15E+06,2004
1650,5027,1.5,0,1650,0,400000,2009
1670,4440,1,0,1670,0,246950,2014
1610,1275,2,0,1220,390,630000,2005
3370,10315,2,0,3370,0,561000,2006
2660,4082,2,0,2660,0,287000,2010
1690,1473,2,0,1380,310,600000,2008
1620,1062,3,0,1620,0,490000,2014
1300,958,2,0,840,460,330000,2011
1610,4052,2,0,1610,0,286950,2013
3530,4920,2,0,2660,870,1.55E+06,2015
3550,8618,2,0,3550,0,880000,2007
1730,1755,3,0,1730,0,577450,2014
2400,4900,2,0,2400,0,405000,2011
1420,1237,3,0,1420,0,510000,2014
1220,1120,2.5,0,1110,110,465000,2008
2360,4000,2,0,2360,0,1.30E+06,2013
3990,11270,2,3,2930,1060,609000,2007
1260,1211,3,0,1260,0,336000,2004
1580,2407,2,0,1580,0,375000,2013
1760,2688,2,0,1760,0,294500,2005
3420,4216,2,0,2520,900,925000,2008
2870,6593,2,0,2870,0,730000,2006
